@relation image-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute class {class1,class2}

@data
0.4398,-0.66831,-0.35697,-0.19451,-0.24888,-0.09963,-0.6101,-0.13724,-0.47479,-0.52133,-0.39743,-0.51732,-0.03628,0.12671,-0.17831,-0.42516,0.14074,-0.5164,class2
0.20678,-0.87707,-0.35697,-0.19451,-0.063625,-0.10885,-0.45621,-0.12311,0.24216,0.36663,0.15905,0.21904,0.93253,-0.35584,-0.33221,0.13918,-1.0982,-0.20623,class2
0.37126,0.54942,-0.35697,-0.19451,-0.51648,-0.11368,2.3138,2.101,-0.77942,-0.78455,-0.76246,-0.7862,0.58721,-0.52615,0.30262,-0.79534,0.32021,-0.48706,class2
-1.3969,0.32327,-0.35697,-0.19451,-0.55765,-0.12491,-0.41004,-0.13381,-0.8386,-0.74966,-0.88243,-0.86259,1.4889,-0.98032,0.16796,-0.89889,0.64755,0.34503,class1
-0.28666,-0.96405,-0.35697,-0.19451,-0.33122,-0.11442,-0.42543,-0.12606,1.8002,1.7778,1.854,1.7376,-1.6669,1.8355,-1.4384,1.8581,-0.82235,-0.52228,class1
-0.39632,1.9585,-0.35697,-0.19451,-0.063625,-0.041666,-0.19459,-0.12096,-0.60479,-0.62915,-0.72927,-0.42566,0.27067,-1.3266,1.9763,-0.61672,-0.011641,2.3836,class2
-0.026233,0.49723,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
0.37126,-0.44216,-0.35697,-0.19451,1.8919,-0.040628,-0.37926,-0.12704,-0.21673,-0.2264,-0.16258,-0.26983,0.088418,0.18349,-0.39954,-0.187,-0.35257,-0.44006,class2
-1.1776,0.25368,-0.35697,-0.19451,-0.29005,-0.11612,-0.009926,-0.11231,0.46044,0.46493,0.51898,0.38098,-0.33364,0.76823,-0.96704,0.50418,-0.63941,-0.43147,class2
-0.012526,1.1757,-0.35697,-0.19451,0.59508,-0.066242,0.2363,-0.092559,0.59432,0.57276,0.70277,0.47876,-0.67895,1.211,-1.371,0.69057,-0.49618,-0.43523,class1
1.3307,1.2279,-0.35697,-0.19451,0.14222,-0.10181,-0.040704,-0.11601,-0.4418,-0.46425,-0.60419,-0.22094,0.15556,-1.4458,2.2937,-0.44328,-0.23986,2.3214,class2
-0.69787,1.5932,-0.35697,-0.19451,-0.53707,-0.12566,-0.53315,-0.13809,-0.78912,-0.79089,-0.91307,-0.63037,0.62558,-1.4742,1.8705,-0.79016,0.77443,2.1704,class2
0.63169,-0.59873,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-1.2187,2.0803,2.4101,-0.19451,-0.001871,-0.086015,-0.11765,-0.12808,-0.62128,-0.65452,-0.73693,-0.44399,0.20352,-1.2812,1.9666,-0.63225,0.11097,2.4145,class2
1.646,-1.3294,-0.35697,-0.19451,-0.39298,-0.12458,-0.39465,-0.13186,2.5599,2.7007,2.3339,2.6665,-0.80365,0.59224,-0.19755,2.3447,-1.3192,-0.60799,class1
0.001181,-1.3468,2.4101,-0.19451,-0.47531,-0.11367,-0.071482,-0.12688,2.2921,2.2821,2.2242,2.3579,-1.9547,1.4268,-0.45725,2.2334,-0.99325,-0.64374,class1
-1.5888,0.98432,-0.35697,-0.19451,-0.26947,-0.11119,-0.34848,-0.12345,-0.37971,-0.43888,-0.50974,-0.16289,-0.22812,-1.179,2.2264,-0.39409,-0.19913,2.5267,class2
-1.1091,-1.5729,-0.35697,-0.19451,-0.26947,-0.10642,-0.37926,-0.12565,2.327,2.336,2.242,2.3945,-1.8108,1.3416,-0.45725,2.2515,-1.0323,-0.63747,class1
-1.0542,-0.77269,-0.35697,-0.19451,-0.04304,-0.086015,-0.34848,-0.11769,-0.82889,-0.88603,-0.77267,-0.83203,0.15556,-0.30474,0.36033,-0.8057,1.8202,-0.63216,class1
0.16566,0.41025,2.4101,-0.19451,-0.12538,-0.098898,-0.10226,-0.092247,-0.25747,-0.35008,-0.12684,-0.32177,-0.63099,0.66036,-0.48611,-0.15076,0.18077,-0.54466,class2
0.15196,1.6106,2.4101,-0.19451,0.32748,-0.097701,0.082408,-0.089424,-0.57568,-0.61013,-0.71141,-0.37371,0.15556,-1.3777,2.1783,-0.57271,0.064744,2.3603,class2
-0.91717,1.628,-0.35697,-0.19451,-0.18713,-0.10361,-0.20998,-0.11722,-0.65815,-0.6577,-0.80841,-0.47149,0.53925,-1.5424,2.0725,-0.65555,0.26151,2.1805,class2
-0.38261,-1.7817,-0.35697,-0.19451,-0.35181,-0.11367,-0.30232,-0.12539,2.3513,2.3455,2.2676,2.4312,-1.9643,1.37,-0.35145,2.2774,-1.0151,-0.65676,class1
1.2211,1.2453,-0.35697,-0.19451,-0.39298,-0.11263,-0.11765,-0.12374,0.24895,0.2366,0.302,0.1946,-0.31445,0.55817,-0.63039,0.28414,-0.59829,-0.47788,class1
0.61799,-1.5207,-0.35697,-0.19451,-0.29005,-0.11971,-0.16382,-0.11542,1.7284,1.6193,1.8617,1.6551,-2.3959,2.3067,-1.5057,1.8658,-0.62301,-0.56263,class1
-0.13589,1.2453,-0.35697,-0.19451,0.71858,-0.06137,0.42097,-0.11118,0.52544,0.52836,0.59556,0.43293,-0.40078,0.8988,-1.1209,0.58184,-0.60678,-0.42237,class1
-1.1913,-0.12903,-0.35697,-0.19451,-0.35181,-0.12194,-0.3331,-0.12153,-0.8968,-0.92091,-0.88499,-0.87787,0.51047,-0.65672,0.6008,-0.9196,2.1278,-0.68423,class1
1.5089,-0.65092,-0.35697,-0.19451,-0.59882,-0.1269,-0.59471,-0.1391,-0.64747,-0.71478,-0.53017,-0.71593,-0.084241,0.25161,-0.34183,-0.55977,0.89368,-0.49003,class2
0.42609,1.1235,-0.35697,-0.19451,0.88326,-0.075723,0.71336,-0.076449,0.6341,0.63618,0.72319,0.51848,-0.4967,1.1145,-1.3903,0.71128,-0.55473,-0.41082,class1
-0.91717,-1.312,-0.35697,-0.19451,0.14222,-0.12171,-0.59471,-0.1359,0.099545,0.074868,0.18969,0.014329,-0.30486,0.68307,-0.85162,0.17024,-0.38446,-0.44381,class2
-1.6025,-1.4685,2.4101,-0.19451,-0.18713,-0.10212,-0.16382,-0.12827,1.9991,1.9903,2.0174,1.9637,-1.7053,1.7617,-1.2748,2.0237,-0.89326,-0.5405,class1
-1.3284,0.13191,-0.35697,-0.19451,-0.61941,-0.12566,-0.45621,-0.13664,-0.83471,-0.74649,-0.87733,-0.85953,1.4793,-0.96896,0.15834,-0.8963,0.60989,0.31595,class1
-0.78011,0.062325,-0.35697,-0.19451,-0.31064,-0.10555,-0.31771,-0.1261,-0.54173,-0.62598,-0.40764,-0.6151,-0.32404,0.45031,-0.43802,-0.43551,0.76454,-0.43545,class1
0.97436,1.0191,-0.35697,-0.19451,-0.26947,-0.11765,-0.50237,-0.13381,-0.44956,-0.45473,-0.59909,-0.26066,0.31863,-1.3664,1.9955,-0.47693,-0.49055,2.352,class2
-1.205,0.72338,-0.35697,-0.19451,0.18339,0.053473,3.8835,0.26615,-0.032396,-0.058325,-0.029843,-0.010115,-0.20894,-0.009536,0.22567,-0.052388,-0.67122,-0.71652,class1
1.5089,2.1847,-0.35697,4.3904,-0.10479,-0.073214,0.067019,-0.11457,-0.37195,-0.37228,-0.52761,-0.18122,0.29944,-1.3437,1.9763,-0.40963,-0.61444,2.3591,class2
0.80988,0.37546,-0.35697,-0.19451,-0.43414,-0.11367,-0.6101,-0.13554,-0.95598,-0.92725,-0.98709,-0.93592,1.038,-0.99167,0.63927,-1.0231,0.44188,-0.36112,class2
-1.1913,-0.91186,-0.35697,-0.19451,-0.43415,-0.11637,-0.42543,-0.12793,2.23,2.244,2.1629,2.2723,-1.6861,1.3814,-0.64963,2.1713,-1.0187,-0.60719,class1
-0.64304,0.079721,-0.35697,-0.19451,-0.26947,-0.1075,-0.28693,-0.12106,0.33723,0.281,0.46027,0.24043,-0.78447,1.0975,-1.0728,0.44464,-0.37956,-0.47857,class2
-0.7664,-0.85967,5.1773,-0.19451,0.73917,0.094353,-0.071482,-0.098041,-0.35255,-0.293,-0.31319,-0.45316,0.82701,-0.026567,-0.78429,-0.33973,-0.029089,-0.19652,class1
0.61799,0.53202,-0.35697,-0.19451,-0.66057,-0.12347,-0.65626,-0.13786,-0.9686,-0.93677,-1.0101,-0.93897,1.0764,-1.0712,0.73546,-1.0464,-0.89646,-0.47336,class2
0.61799,0.619,2.4101,-0.19451,0.14222,-0.095628,-0.22537,-0.12008,-0.43307,-0.35642,-0.50209,-0.41955,1.0476,-0.81568,0.33148,-0.5313,-1.2072,-0.15128,class2
-0.90347,-0.42477,-0.35697,-0.19451,-0.41356,-0.10881,-0.39465,-0.13413,-0.91718,-0.9336,-0.88754,-0.92675,0.5968,-0.55454,0.3411,-0.92219,2.4494,-0.50917,class1
-1.3558,1.5236,-0.35697,-0.19451,-0.084209,-0.094604,-0.20998,-0.10919,-0.54173,-0.54353,-0.67822,-0.37066,0.42414,-1.355,1.8705,-0.57013,-0.40751,2.3308,class2
0.61799,0.27108,-0.35697,-0.19451,-0.31064,-0.11599,-0.4716,-0.13532,-0.86091,-0.88286,-0.81862,-0.88092,0.50088,-0.42396,0.21605,-0.85229,1.5737,-0.49484,class2
0.35756,0.25368,-0.35697,-0.19451,-0.53707,-0.12566,-0.54854,-0.13891,-0.82792,-0.73698,-0.86967,-0.85648,1.4985,-0.95761,0.11987,-0.88853,0.61569,0.31215,class1
0.851,-0.84228,-0.35697,-0.19451,-0.12538,-0.107,0.89802,-0.058508,0.06947,0.084382,0.092685,0.026551,0.078826,0.21187,-0.43802,0.071869,-0.66503,-0.43585,class2
-1.2187,1.1409,-0.35697,-0.19451,0.018713,-0.072388,0.94419,0.22691,-0.14882,-0.12492,-0.14216,-0.17817,0.33781,-0.077661,-0.20717,-0.16629,-0.70339,-0.42544,class1
-0.5608,-1.4511,-0.35697,-0.19451,-0.26947,-0.12359,-0.3331,-0.10415,2.3668,2.4153,2.2522,2.4312,-1.4847,1.177,-0.50535,2.2619,-1.1068,-0.61208,class1
0.26161,-1.5381,-0.35697,-0.19451,0.1628,-0.081974,-0.10226,-0.11074,0.014171,-0.013927,0.074816,-0.031503,-0.26649,0.41625,-0.43802,0.053748,-0.46945,-0.50207,class2
-0.03994,-0.00726,-0.35697,-0.19451,-0.47531,-0.11897,-0.53315,-0.13658,-0.93949,-0.93677,-0.93859,-0.93286,0.78864,-0.76459,0.50461,-0.97396,2.5102,-0.5046,class1
0.54945,1.0887,-0.35697,-0.19451,0.24514,-0.092235,-0.11765,-0.12021,0.32656,0.35077,0.38879,0.22516,-0.045872,0.68307,-1.1113,0.37216,-0.52401,-0.37397,class1
1.5363,0.20149,-0.35697,-0.19451,-0.4959,-0.12268,-0.48699,-0.13413,-0.86188,-0.77503,-0.90541,-0.88398,1.4889,-0.99735,0.19682,-0.9196,0.96505,0.35918,class1
-0.34149,-0.21601,-0.35697,-0.19451,0.67742,0.33988,0.46713,0.19133,-0.84248,-0.87334,-0.80585,-0.84731,0.40496,-0.44667,0.35071,-0.83935,1.9174,-0.55236,class1
0.65911,-0.98145,-0.35697,-0.19451,-0.29005,-0.09963,-0.6101,-0.13432,-0.95113,-0.91457,-0.98965,-0.92981,1.1052,-1.0371,0.64889,-1.0257,-0.85591,-0.096929,class2
-1.6848,-0.61613,-0.35697,-0.19451,0.63625,0.033653,0.020852,-0.040607,-0.7668,-0.83529,-0.70885,-0.76176,0.002089,-0.2423,0.40843,-0.74098,1.4358,-0.66755,class1
-1.2736,-1.3642,-0.35697,-0.19451,0.14222,-0.056532,0.2363,-0.11567,-0.3962,-0.35008,-0.35403,-0.48677,0.74068,-0.043598,-0.66886,-0.38115,0.005582,-0.24103,class1
-0.53338,1.2279,-0.35697,-0.19451,-0.04304,-0.098898,-0.14843,-0.13362,-0.53106,-0.55939,-0.63227,-0.37677,0.17475,-1.1109,1.7069,-0.5753,-0.32746,2.56,class2
-0.53338,-0.98145,-0.35697,-0.19451,-0.33122,-0.11343,-0.37926,-0.12852,1.8807,1.9015,1.8693,1.8537,-1.3408,1.4665,-1.1402,1.8736,-0.96006,-0.52429,class1
0.82359,-0.37258,-0.35697,-0.19451,3.3946,1.5162,-0.54854,-0.13664,0.51671,0.52202,0.57259,0.43904,-0.372,0.79661,-0.97666,0.55854,-0.66813,-0.43431,class2
1.0292,2.1151,2.4101,-0.19451,-0.14596,-0.10674,-0.37926,-0.13154,-0.54852,-0.59744,-0.67056,-0.34927,0.002089,-1.2642,2.1398,-0.552,0.080975,2.4562,class2
0.056008,-0.56394,-0.35697,4.3904,9.4052,16.6464,6.3303,6.2859,0.18977,0.16049,0.19479,0.20988,-0.41997,0.18916,0.10063,0.17542,-0.34168,-0.61953,class1
-0.54709,1.7672,-0.35697,-0.19451,-0.14596,-0.10489,-0.22537,-0.11824,-0.54658,-0.5245,-0.72162,-0.35233,0.64476,-1.6162,2.0917,-0.55459,-0.11275,2.1056,class2
-1.4106,-1.1032,-0.35697,-0.19451,-0.51648,-0.12062,-0.31771,-0.12777,-0.44859,-0.38497,-0.42295,-0.53565,0.94212,-0.19688,-0.61115,-0.45105,0.01573,-0.18582,class1
1.0703,0.1667,-0.35697,-0.19451,-0.66057,-0.12665,-0.64087,-0.13967,-0.95501,-0.93677,-0.97433,-0.93897,0.94212,-0.91219,0.6008,-1.0102,2.5102,-0.47336,class2
-1.205,-0.16383,7.9444,-0.19451,-0.18713,-0.082299,0.40558,-0.076188,-0.51941,-0.39448,-0.55314,-0.59371,1.556,-0.65105,-0.45725,-0.57271,-0.14543,0.12051,class1
1.5912,0.23629,-0.35697,4.3904,0.88326,0.28934,0.39019,0.49746,-0.83957,-0.86383,-0.80841,-0.84426,0.46251,-0.48073,0.35071,-0.84194,1.7984,-0.53779,class1
-1.1502,-0.80748,2.4101,-0.19451,-0.04304,-0.11277,-0.22537,-0.11341,-0.83957,-0.90188,-0.78033,-0.8412,0.11719,-0.29339,0.37957,-0.81346,2.0355,-0.64192,class1
0.46721,0.98432,2.4101,-0.19451,-0.12538,-0.10782,0.2363,-0.082423,-0.41367,-0.41985,-0.59909,-0.18122,0.28026,-1.5764,2.3899,-0.40963,-0.29798,2.2499,class2
-0.14959,2.0629,-0.35697,-0.19451,0.3069,-0.072604,0.62102,-0.10751,-0.33994,-0.38814,-0.49953,-0.098723,-0.16098,-1.3437,2.438,-0.33973,-0.24177,2.4323,class2
-0.60192,-0.98145,-0.35697,-0.19451,-0.39298,-0.11706,-0.42543,-0.13025,2.2484,2.2694,2.1655,2.3029,-1.6382,1.2905,-0.54382,2.1739,-1.0439,-0.61753,class1
-0.23183,-0.00726,-0.35697,-0.19451,-0.47531,-0.12194,-0.48699,-0.13564,-0.79397,-0.70209,-0.83138,-0.82898,1.4793,-0.90084,0.042918,-0.85488,0.42739,0.24407,class1
1.7008,1.454,5.1773,-0.19451,0.3069,-0.10659,-0.42543,-0.13554,-0.65233,-0.66404,-0.77777,-0.48371,0.42414,-1.372,1.8993,-0.66591,0.024074,2.3168,class2
0.86471,1.0191,-0.35697,-0.19451,-0.10479,-0.11074,0.48252,-0.10401,0.54873,0.54422,0.64917,0.42682,-0.48711,1.1202,-1.4095,0.6362,-0.49324,-0.40683,class1
-0.5745,1.2975,-0.35697,-0.19451,0.18339,-0.09393,0.66719,-0.089004,0.59529,0.5791,0.6849,0.49709,-0.63099,1.0861,-1.2075,0.67245,-0.57194,-0.445,class1
1.0429,-0.65092,-0.35697,4.3904,2.8182,4.8385,1.7598,1.6544,-0.61934,-0.68624,-0.55825,-0.62121,-0.10342,-0.10037,0.27377,-0.58825,0.89375,-0.64755,class1
0.48092,1.1061,2.4101,-0.19451,0.26573,-0.084117,0.74413,-0.080011,0.32559,0.33808,0.38369,0.24043,-0.15139,0.65468,-0.95742,0.36698,-0.56744,-0.40621,class1
1.4541,-1.2946,-0.35697,-0.19451,-0.4959,-0.11872,-0.48698,-0.13564,2.1912,2.1489,2.1859,2.2143,-2.1657,1.7617,-0.81314,2.1946,-0.88921,-0.61642,class1
0.63169,-1.886,-0.35697,-0.19451,-0.45473,-0.11487,-0.48698,-0.12828,2.0088,1.9205,2.0174,2.0615,-2.4343,1.7049,-0.44763,2.0237,-0.81169,-0.66402,class1
-0.98571,1.2975,-0.35697,-0.19451,-0.063624,-0.085946,0.74413,-0.11295,0.38283,0.36345,0.46027,0.3046,-0.48711,0.83067,-0.91895,0.44464,-0.55708,-0.45927,class1
1.5775,1.1583,-0.35697,-0.19451,-0.12538,-0.11058,-0.30232,-0.12155,-0.44374,-0.48328,-0.61185,-0.19955,0.002089,-1.4856,2.5149,-0.42516,-0.077019,2.3394,class2
0.87842,-0.96405,-0.35697,-0.19451,-0.29005,-0.11429,-0.37926,-0.13109,-0.79009,-0.77503,-0.77777,-0.81065,0.77905,-0.56589,0.17758,-0.81087,0.46979,-0.27008,class2
0.028594,-1.1554,2.4101,-0.19451,-0.35181,-0.11142,-0.22537,-0.1214,2.2843,2.2884,2.2088,2.3456,-1.8204,1.37,-0.49573,2.2179,-1.0168,-0.63304,class1
0.96066,-0.076844,-0.35697,4.3904,0.63625,-0.095979,-0.3331,-0.12468,-0.74449,-0.76869,-0.70119,-0.76481,0.38577,-0.32178,0.15834,-0.73321,0.71251,-0.50462,class2
0.72764,0.1841,-0.35697,-0.19451,-0.66057,-0.12347,-0.6101,-0.13554,-0.92203,-0.90823,-0.92583,-0.92064,0.87497,-0.78162,0.4469,-0.96102,1.7802,-0.41085,class2
-1.2461,-1.9208,-0.35697,-0.19451,-0.61941,-0.12347,-0.24076,-0.13092,0.87276,0.79475,1.0091,0.77514,-1.4175,1.6255,-1.3325,1.0012,-0.5057,-0.51257,class2
0.35756,0.097117,-0.35697,-0.19451,2.283,0.054235,-0.4716,-0.1261,-0.13135,-0.15029,-0.070686,-0.18428,-0.065056,0.29703,-0.43802,-0.093807,-0.38757,-0.46326,class2
-1.5614,-0.2682,-0.35697,-0.19451,-0.20772,-0.10947,-0.28693,-0.12399,-0.50777,-0.39448,-0.53017,-0.58454,1.4409,-0.56589,-0.48611,-0.55977,-0.16704,0.039321,class1
1.5775,-0.77269,-0.35697,-0.19451,5.3295,0.78387,3.2525,2.5008,-0.11195,-0.24226,0.036526,-0.16289,-1.0914,0.8988,-0.4284,0.014918,0.2723,-0.59754,class1
-1.4106,-0.12903,-0.35697,-0.19451,-0.55765,-0.12491,-0.57932,-0.1379,-0.82307,-0.74332,-0.85435,-0.85342,1.3929,-0.88381,0.10063,-0.88077,0.65045,0.17037,class1
0.97436,0.097117,-0.35697,-0.19451,-0.39298,-0.11765,-0.48699,-0.13715,-0.80464,-0.71161,-0.8467,-0.83509,1.4985,-0.94058,0.091011,-0.86006,0.49595,0.27833,class1
0.30273,-0.63352,-0.35697,-0.19451,1.8301,0.020284,-0.24076,-0.11135,0.16454,0.14464,0.24585,0.084604,-0.31445,0.67739,-0.83238,0.22719,-0.46948,-0.44488,class2
0.8373,-0.44216,-0.35697,-0.19451,-0.2283,-0.10096,0.97497,-0.087804,-0.080904,-0.051983,-0.073238,-0.11706,0.32822,-0.015213,-0.30335,-0.096396,-0.70604,-0.38659,class2
0.16566,1.1583,-0.35697,-0.19451,0.059882,-0.11074,-0.040704,-0.11628,0.61276,0.58861,0.72064,0.50015,-0.71732,1.2224,-1.3518,0.70869,-0.51725,-0.4405,class1
-0.38261,0.11451,-0.35697,-0.19451,-0.43414,-0.11599,-0.37926,-0.12852,-0.81725,-0.72746,-0.85691,-0.84731,1.4793,-0.9349,0.10063,-0.873,0.62728,0.25875,class1
-0.93088,0.93213,-0.35697,-0.19451,-0.35181,-0.115,-0.27154,-0.11095,-0.45732,-0.48645,-0.59143,-0.26372,0.1076,-1.2699,2.0436,-0.47952,-0.29741,2.4436,class2
-1.0542,0.27108,-0.35697,-0.19451,0.20397,-0.089799,-0.16382,-0.12234,0.29261,0.27783,0.37348,0.20682,-0.372,0.77958,-0.9478,0.35662,-0.50841,-0.4409,class2
1.5226,-0.80748,-0.35697,-0.19451,7.5115,0.21771,1.4674,0.002199,-0.11195,-0.074182,-0.14982,-0.10178,0.43373,-0.34448,0.14872,-0.17406,-0.88323,-0.4921,class2
-0.95829,0.079721,-0.35697,-0.19451,-0.57824,-0.12632,-0.56393,-0.13759,-0.8386,-0.74015,-0.89009,-0.86259,1.5752,-1.0314,0.16796,-0.89112,0.73156,0.43634,class1
0.22049,-1.0684,-0.35697,-0.19451,-0.001871,-0.080069,0.26708,-0.03179,-0.25359,-0.25812,-0.14982,-0.37066,0.16515,0.48437,-0.98628,-0.17406,0.10255,-0.34006,class1
-0.99942,-0.59873,-0.35697,-0.19451,1.2332,-0.06662,-0.4716,-0.13183,-0.21285,-0.21689,-0.16769,-0.26066,0.13638,0.12671,-0.35145,-0.19218,-0.41945,-0.44363,class2
0.86471,-1.5381,-0.35697,-0.19451,-0.24888,-0.10385,-0.36387,-0.1306,2.2921,2.3296,2.2037,2.3365,-1.5231,1.2905,-0.65924,2.2127,-1.0678,-0.59536,class1
-0.42373,1.5932,-0.35697,-0.19451,0.45099,-0.013669,-0.22537,-0.12096,-0.52038,-0.52767,-0.68588,-0.30955,0.357,-1.531,2.236,-0.51835,-0.098556,2.2442,class2
-0.34149,-0.21601,-0.35697,-0.19451,-0.10479,-0.10707,-0.22537,-0.12625,-0.44859,-0.37228,-0.44338,-0.52343,1.0572,-0.33313,-0.49573,-0.47176,-0.15414,-0.14142,class1
0.72764,-1.5381,-0.35697,-0.19451,-0.53707,-0.11963,-0.56393,-0.1359,-0.6174,-0.64184,-0.57356,-0.63954,0.28026,-0.21391,0.081392,-0.60378,0.14189,-0.5115,class2
0.80988,0.37546,-0.35697,-0.19451,-0.43414,-0.11367,-0.6101,-0.13554,-0.95598,-0.92725,-0.98709,-0.93592,1.038,-0.99167,0.63927,-1.0231,0.44188,-0.36112,class2
0.069715,0.37546,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-0.65675,0.20149,-0.35697,-0.19451,-0.61941,-0.12665,-0.6101,-0.13967,-0.95016,-0.93677,-0.96157,-0.93897,0.89416,-0.85542,0.55271,-0.99726,2.5102,-0.47336,class2
0.60428,-0.11164,-0.35697,-0.19451,-0.24888,-0.11347,-0.36387,-0.11817,-0.15173,-0.15346,-0.11919,-0.18733,0.1076,0.092652,-0.26488,-0.14299,-0.52448,-0.46981,class2
-1.3421,-0.19862,-0.35697,-0.19451,-0.61941,-0.11963,-0.64087,-0.13554,-0.96666,-0.93677,-1.005,-0.93897,1.0572,-1.0484,0.71622,-1.0413,-0.89646,-0.47336,class1
-0.93088,1.3149,-0.35697,-0.19451,0.71858,-0.068266,1.0981,-0.081224,0.46917,0.43005,0.57514,0.37487,-0.73651,1.0918,-1.1113,0.56113,-0.48131,-0.46712,class1
1.0703,-0.059448,-0.35697,-0.19451,0.53332,-0.040097,0.5133,0.017331,0.32365,0.34443,0.34795,0.27099,-0.074648,0.4276,-0.64963,0.33074,-0.71581,-0.43508,class2
-1.3969,-0.66831,-0.35697,-0.19451,-0.16655,-0.10385,-0.17921,-0.1238,-0.50001,-0.39765,-0.5123,-0.57843,1.3354,-0.49209,-0.50535,-0.54165,-0.11888,-0.015511,class1
1.6871,-1.225,-0.35697,-0.19451,-0.43414,-0.12095,-0.44082,-0.12827,2.5599,2.7229,2.3339,2.6451,-0.60222,0.59224,-0.39954,2.3447,-1.3393,-0.55301,class1
0.78247,0.1841,-0.35697,-0.19451,-0.47531,-0.12194,-0.4716,-0.1391,-0.81628,-0.71795,-0.86201,-0.84731,1.556,-0.97464,0.091011,-0.86783,0.66011,0.36035,class1
1.5226,1.2279,-0.35697,-0.19451,0.28631,-0.084224,0.005463,-0.10961,0.34208,0.3254,0.41943,0.26182,-0.42956,0.79661,-0.91895,0.40322,-0.55287,-0.45387,class1
-0.98571,0.91474,-0.35697,-0.19451,0.018713,-0.10769,-0.24076,-0.10623,0.34693,0.36028,0.41177,0.25265,-0.16098,0.71713,-1.0536,0.39546,-0.54519,-0.39776,class1
-1.0954,-0.2682,-0.35697,4.3904,8.7465,0.15801,6.8843,0.13071,0.33432,0.25563,0.38879,0.34126,-0.9859,0.63765,-0.091744,0.37216,-0.29748,-0.64555,class1
0.65911,0.49723,-0.35697,-0.19451,-0.61941,-0.12665,-0.44082,-0.13734,-0.87643,-0.86066,-0.88243,-0.87481,0.85579,-0.75891,0.42766,-0.91701,0.75705,-0.41085,class2
1.4952,-1.6773,2.4101,-0.19451,-0.39298,-0.1134,-0.10226,-0.1171,2.2426,2.2472,2.1706,2.2998,-1.782,1.3586,-0.51496,2.1791,-1.0139,-0.62874,class1
1.3856,0.13191,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
1.0018,0.42765,2.4101,-0.19451,-0.084209,-0.1085,-0.36387,-0.12349,-0.92397,-0.90505,-0.94115,-0.91148,0.92293,-0.87245,0.55271,-0.97655,0.81499,-0.44149,class2
1.2896,-0.7553,-0.35697,-0.19451,0.059882,-0.06261,0.14396,-0.12175,-0.59121,-0.6133,-0.54803,-0.6151,0.28026,-0.19688,0.052536,-0.57789,0.026137,-0.50216,class2
-0.90347,-0.059448,-0.35697,-0.19451,0.10105,-0.083022,-0.27154,-0.10838,-0.47091,-0.6355,-0.25448,-0.56621,-1.1106,1.0578,-0.67848,-0.28019,1.1142,-0.56193,class1
-0.17701,1.3496,-0.35697,-0.19451,0.34806,-0.098425,0.19013,-0.10983,-0.4127,-0.46108,-0.54803,-0.19955,-0.10342,-1.2415,2.2071,-0.42516,-0.19702,2.479,class2
-0.95829,-0.7553,2.4101,-0.19451,-0.022456,-0.031425,-0.16382,-0.12147,-0.78524,-0.85431,-0.72927,-0.77704,0.011681,-0.27068,0.4469,-0.76169,1.526,-0.68245,class1
1.2348,0.51463,-0.35697,4.3904,6.5852,0.05207,-0.36387,-0.073921,-0.75225,-0.78455,-0.7063,-0.76787,0.31863,-0.31042,0.20643,-0.73839,1.501,-0.50539,class2
-1.6162,-1.8339,-0.35697,-0.19451,-0.2283,-0.11104,-0.41004,-0.13381,2.6608,2.8688,2.3748,2.7734,-0.27608,0.27432,-0.18793,2.3862,-1.4478,-0.55115,class1
-1.0679,0.89734,-0.35697,-0.19451,-0.20772,-0.10972,-0.34848,-0.12507,-0.34867,-0.40399,-0.4689,-0.14761,-0.21853,-1.0882,2.0628,-0.38115,-0.33028,2.5839,class2
1.7008,-1.138,-0.35697,-0.19451,-0.20772,-0.10629,-0.59471,-0.1346,-0.73867,-0.76552,-0.68077,-0.77398,0.357,-0.21959,0.014062,-0.7125,0.79223,-0.4675,class2
-0.34149,-0.14643,2.4101,-0.19451,-0.41356,-0.12367,-0.4716,-0.13457,-0.89874,-0.92725,-0.87222,-0.89314,0.4721,-0.56021,0.47576,-0.90666,2.3103,-0.62056,class1
